OrderID,Date,Customer,Product,Category,Quantity,UnitPrice,Discount,Revenue,City,Country,Salesperson
105601,2023-12-10,Erica Alvarez,Winter Jacket,Apparel,3,62.04,0.0,186.12,Vancouver,Canada,  BRIAN NGUYEN  
107336,2024-06-17,Dylan Miller,notebook set,Office Supplies,1,9.65,0.0,9.65,Munich,Germany,Hana Suzuki
104669,2024-07-20,Alison Brown,4K Monitor,Electronics,10,327.53,0.0,3275.3,Delhi,India,  GEORGE OKAFOR  
107662,2024-05-09,Stephanie Salazar,Notebook Set,Office Supplies,3,12.72,0.0,38.16,  VANCOUVER  ,Canada,carla mendes
104252,2023-10-17,Katherine Stark,Bluetooth Speaker,Electronics,1,57.27,0.0,57.27,Paris,France,Ivan Petrov
102003,2024-10-01,Austin Baker,Standing Desk,Furniture,2,394.57,0.1,710.23,Toronto,Canada,  IVAN PETROV  
103123,2024-09-11,Michelle Rodriguez,Water Bottle,Sports & Outdoors,6,23.55,0.05,134.24,Madrid,Spain,Julia Romano
103657,2024-09-28,Evelyn Williams,Printer Paper (Ream),Office Supplies,5,10.49,0.1,47.21,manchester,  UNITED KINGDOM  ,Julia Romano
101974,2024-06-05,Laura Haney,Standing Desk,Furniture,7,375.83,0.0,2630.81,Delhi,India,Brian Nguyen
100889,2024-09-24,  DONNA FRYE  ,Office Chair,Furniture,3,137.59,0.0,412.77,  MADRID  ,spain,Carla Mendes
100762,2023-04-27,courtney hayes,Blender,Home & Kitchen,10,37.8,0.0,378.0,Houston,United States,Brian Nguyen
109414,2023-03-22,Jacob Santos,Cotton T-Shirt,Apparel,4,30.74,0.0,122.96,  CHICAGO  ,United States,Brian Nguyen
108804,2024-11-28,Curtis Taylor,Winter Jacket,Apparel,3,68.11,0.05,194.11,Mumbai,India,Carla Mendes
106454,2023-06-26,Jeremy Mitchell,Notebook Set,Office Supplies,4,8.59,0.1,30.92,Delhi,India,Carla Mendes
101141,2024-11-09,Jonathan Glass MD,  BLENDER  ,Home & Kitchen,4,65.37,0.15,222.26,Houston,United States,Alice Carter
100464,2023-05-07,  JENNA GAMBLE  ,Mechanical Keyboard,Electronics,7,95.18,0.05,632.95,Madrid,Spain,Carla Mendes
103059,2023-11-21,Joyce Bowen,  COFFEE MAKER  ,Home & Kitchen,9,84.96,0.05,726.41,Sao Paulo,Brazil,Alice Carter
107019,2023-08-31,  NATHANIEL LEE  ,USB-C Charger,Electronics,3,17.85,0.1,48.2,Toronto,Canada,  JULIA ROMANO  
106411,2024-06-24,jacqueline mccoy,Running Shoes,Apparel,10,86.36,0.05,820.42,osaka,  JAPAN  ,ivan petrov
103829,2023-06-02,Lee Steele,Water Bottle,Sports & Outdoors,7,17.09,0.1,107.67,Vancouver,Canada,Farah Haddad
102171,2023-01-02,  JASON RHODES  ,Running Shoes,Apparel,2,115.57,0.2,184.91,Tokyo,Japan,Julia Romano
108392,2023-01-24,Casey Hernandez,USB-C Charger,Electronics,2,44.15,0.2,70.64,Paris,France,Brian Nguyen
103860,2024-07-14,Anthony Gonzales,  CAMPING TENT  ,Sports & Outdoors,5,187.81,0.05,892.1,melbourne,  AUSTRALIA  ,Alice Carter
103394,2024-09-23,Miss Tina Gordon,wireless mouse,Electronics,6,22.86,0.05,130.3,Paris,France,Julia Romano
105855,2023-06-07,James Ferrell,Wireless Mouse,Electronics,3,26.4,0.0,79.2,  OSAKA  ,Japan,farah haddad
109473,2024-03-01,Jeffrey Howell,yoga mat,Sports & Outdoors,3,19.15,0.1,51.7,sao paulo,Brazil,brian nguyen
107529,2024-06-12,Parker Cain,Cookware Set,Home & Kitchen,5,209.54,0.0,1047.7,Osaka,Japan,hana suzuki
102634,2024-04-17,  PAULA BROWN  ,4K Monitor,Electronics,10,233.38,0.0,2333.8,New York,United States,Brian Nguyen
108232,2023-12-03,Erin Warner,office chair,Furniture,6,142.21,0.0,853.26,London,United Kingdom,george okafor
106259,2024-05-15,Allison Hill,cotton t-shirt,Apparel,8,29.73,0.1,214.06,Rio de Janeiro,Brazil,Julia Romano
106602,2023-11-14,Eric Henry Jr.,  BALLPOINT PENS (BOX)  ,Office Supplies,5,3.45,0.1,15.53,New York,United States,David Kim
109491,2024-11-16,Jennifer Porter,Cookware Set,Home & Kitchen,7,231.78,0.15,1379.09,Munich,  GERMANY  ,Hana Suzuki
104765,2024-04-26,  WILLIE HENRY  ,Office Chair,Furniture,4,82.66,0.0,330.64,Barcelona,Spain,Hana Suzuki
108759,2023-01-10,Robert Richardson,Yoga Mat,Sports & Outdoors,10,17.59,0.0,175.9,Tokyo,Japan,Brian Nguyen
101159,2024-12-20,Adam Jackson,Blender,Home & Kitchen,1,39.26,0.15,33.37,Barcelona,Spain,David Kim
103468,2024-07-16,michael stanley,Blender,Home & Kitchen,7,99.99,0.0,699.93,Rio de Janeiro,  BRAZIL  ,Farah Haddad
107680,2024-02-17,Lisa Archer,Laptop Stand,Office Supplies,7,17.77,0.1,111.95,Madrid,Spain,Carla Mendes
108532,2023-06-16,Molly Rodriguez,standing desk,Furniture,8,407.57,0.0,3260.56,Sydney,Australia,Hana Suzuki
107241,2024-12-18,Dale Ryan,Cookware Set,Home & Kitchen,2,87.97,0.2,140.75,Houston,United States,Brian Nguyen
107051,2023-04-23,Ashley Parrish,Desk Lamp,Furniture,2,56.73,0.2,90.77,Sydney,Australia,Alice Carter
106967,2023-01-29,Lindsay Martinez,Air Fryer,Home & Kitchen,1,118.7,0.2,94.96,Los Angeles,  UNITED STATES  ,David Kim
100674,2024-05-25,Jamie Arnold,Blender,Home & Kitchen,1,82.4,0.05,78.28,Melbourne,Australia,Julia Romano
100135,2023-11-28,Adam Taylor,4K Monitor,Electronics,1,161.34,0.0,161.34,Melbourne,  AUSTRALIA  ,Hana Suzuki
106512,2024-09-17,Diane Evans,Water Bottle,Sports & Outdoors,4,18.07,0.1,65.05,Houston,United States,Brian Nguyen
109509,2024-11-25,Michael Phillips,Notebook Set,Office Supplies,3,13.41,0.2,32.18,Rio de Janeiro,Brazil,Alice Carter
109906,2023-06-23,Christian Leblanc,Cotton T-Shirt,Apparel,10,27.27,0.0,272.7,  TOKYO  ,Japan,Hana Suzuki
104577,2024-09-13,ariel sandoval,office chair,Furniture,10,255.7,0.15,2173.45,Toronto,canada,Alice Carter
100646,2023-11-24,Nicole Gonzalez,Running Shoes,Apparel,9,92.47,0.0,832.23,Berlin,  GERMANY  ,Alice Carter
100448,2024-08-08,Karl Branch,  WINTER JACKET  ,Apparel,1,124.74,0.1,112.27,Dubai,United Arab Emirates,David Kim
108203,2024-07-30,joshua rice,Yoga Mat,Sports & Outdoors,2,20.1,0.0,40.2,Madrid,Spain,David Kim
105425,2024-10-18,Kristin Huerta,Standing Desk,Furniture,6,276.14,0.05,1574.0,Berlin,Germany,Elena Petrova
108092,2023-04-26,Jeffrey Chavez,Camping Tent,Sports & Outdoors,4,180.51,0.05,685.94,madrid,Spain,Brian Nguyen
103138,2023-02-11,Sarah Thompson,bluetooth speaker,Electronics,6,66.57,0.05,379.45,Delhi,India,  IVAN PETROV  
105370,2023-02-18,Rebecca Valencia,Printer Paper (Ream),Office Supplies,4,4.91,0.0,19.64,  OSAKA  ,Japan,Brian Nguyen
103866,2024-10-18,Michael Miller,Water Bottle,Sports & Outdoors,4,8.18,0.0,32.72,Dubai,United Arab Emirates,Hana Suzuki
100385,2024-12-21,gregory ponce,4K Monitor,Electronics,8,176.41,0.05,1340.72,Paris,france,Hana Suzuki
106757,2024-11-11,Angel Gordon,Wireless Mouse,Electronics,4,12.14,0.0,48.56,Melbourne,Australia,Julia Romano
105547,2024-11-14,Michael Cruz,4K Monitor,Electronics,7,297.02,0.0,2079.14,London,United Kingdom,George Okafor
100691,2023-11-28,,Camping Tent,Sports & Outdoors,10,93.93,,798.41,,France,  ALICE CARTER  
102179,2024-05-23,  DANIELLE MURRAY  ,Mechanical Keyboard,Electronics,10,49.98,0.0,499.8,Madrid,Spain,  FARAH HADDAD  
109750,2023-02-25,Dana Martinez,  YOGA MAT  ,Sports & Outdoors,10,45.9,0.0,459.0,sao paulo,Brazil,  DAVID KIM  
105604,2023-12-26,Pamela Diaz,Standing Desk,Furniture,8,492.11,0.1,3543.19,Los Angeles,United States,Ivan Petrov
101584,2023-09-06,Joshua Garcia,Blender,Home & Kitchen,5,62.72,0.0,313.6,Chicago,United States,  JULIA ROMANO  
107125,2023-08-07,Daniel Kane,cotton t-shirt,Apparel,7,21.83,0.0,152.81,munich,Germany,Ivan Petrov
100260,2023-05-02,Trevor Johnson,Desk Lamp,Furniture,4,46.15,0.0,184.6,Osaka,Japan,George Okafor
100304,2024-11-27,  ALLEN MENDEZ  ,Standing Desk,Furniture,7,274.53,0.05,1825.62,Vancouver,Canada,Brian Nguyen
107961,2024-04-26,  JAKE CAMPBELL  ,Mechanical Keyboard,Electronics,2,49.45,0.0,98.9,Tokyo,Japan,Carla Mendes
101761,2024-12-23,Jason Love,Cookware Set,Home & Kitchen,2,71.35,0.0,142.7,Paris,France,Carla Mendes
107962,2023-12-30,Jesse Brown,Camping Tent,Sports & Outdoors,4,99.29,0.0,397.16,Dubai,United Arab Emirates,George Okafor
104192,2024-03-29,,Blender,Home & Kitchen,10,44.45,,377.82,,  GERMANY  ,Farah Haddad
107634,2023-12-25,bonnie santos,Notebook Set,Office Supplies,5,11.51,0.15,48.92,  MUMBAI  ,India,brian nguyen
104767,2023-02-06,brett burns,USB-C Charger,Electronics,5,15.06,0.0,75.3,Dubai,  UNITED ARAB EMIRATES  ,hana suzuki
106486,2024-12-01,Joann Ferguson,USB-C Charger,Electronics,2,28.73,0.0,57.46,paris,France,  FARAH HADDAD  
102930,2024-11-20,  TODD REYNOLDS  ,Wireless Mouse,Electronics,3,15.93,0.2,38.23,Barcelona,Spain,Brian Nguyen
104674,2023-07-06,hannah luna,Running Shoes,Apparel,9,55.42,0.1,448.9,Barcelona,Spain,Farah Haddad
103693,2024-12-11,Tanya Russell,Cookware Set,Home & Kitchen,2,89.2,0.0,178.4,Berlin,Germany,Farah Haddad
104218,2024-12-07,Victor Morris,office chair,Furniture,6,175.23,0.15,893.67,Munich,Germany,elena petrova
109858,2024-11-03,Lauren Green,  COOKWARE SET  ,Home & Kitchen,5,152.18,0.1,684.81,  TORONTO  ,Canada,Farah Haddad
103754,2024-11-27,John Allen,Cookware Set,Home & Kitchen,10,244.59,0.1,2201.31,Los Angeles,United States,George Okafor
107112,2024-12-09,Keith Graham,Standing Desk,Furniture,6,256.77,0.15,1309.53,Melbourne,Australia,farah haddad
105882,2024-06-10,Lisa Hunter,Office Chair,Furniture,5,153.25,0.1,689.62,Toronto,canada,carla mendes
107486,2024-04-29,Danielle Bryant,Laptop Stand,Office Supplies,2,26.71,0.15,45.41,Lyon,France,Ivan Petrov
108118,2023-08-01,Scott Williams,Notebook Set,Office Supplies,9,9.64,0.1,78.08,Delhi,India,Julia Romano
104855,2023-08-29,ian porter,Bluetooth Speaker,Electronics,2,28.97,0.05,55.04,Barcelona,  SPAIN  ,Carla Mendes
106758,2023-05-09,Douglas Ryan,Bluetooth Speaker,Electronics,1,41.42,0.15,35.21,  LYON  ,france,David Kim
105389,2023-01-09,Maria Henderson,Standing Desk,Furniture,1,233.95,0.0,233.95,London,United Kingdom,David Kim
100904,2023-04-06,Daniel Bush,Cotton T-Shirt,Apparel,3,22.32,0.0,66.96,Lyon,France,Carla Mendes
101600,2023-12-30,Christina Weber,Cotton T-Shirt,Apparel,4,26.34,0.2,84.29,sao paulo,Brazil,Carla Mendes
102970,2023-03-11,Cameron Parker,Mechanical Keyboard,Electronics,9,66.39,0.2,478.01,Munich,Germany,George Okafor
105860,2024-11-28,Marc Moore,Water Bottle,Sports & Outdoors,7,10.85,0.0,75.95,Mumbai,India,Alice Carter
105289,2024-08-08,Corey Whitaker,4K Monitor,Electronics,3,281.99,0.05,803.67,Madrid,Spain,Ivan Petrov
105325,2024-09-23,Brett Burns,  LAPTOP STAND  ,Office Supplies,2,25.34,0.2,40.54,Delhi,India,Elena Petrova
103867,2024-08-19,Tanya Kim,Coffee Maker,Home & Kitchen,2,130.57,0.0,261.14,Sydney,Australia,carla mendes
105977,2024-06-22,Sarah Moore,Wireless Mouse,Electronics,6,25.84,0.0,155.04,New York,  UNITED STATES  ,Farah Haddad
100679,2023-04-06,  EMMA BUTLER  ,laptop stand,Office Supplies,10,39.16,0.0,391.6,los angeles,United States,Farah Haddad
105556,2024-12-14,james martin,Bluetooth Speaker,Electronics,3,43.35,0.0,130.05,Dubai,United Arab Emirates,Alice Carter
108897,2024-11-28,Timothy Romero,  BALLPOINT PENS (BOX)  ,Office Supplies,9,5.57,0.0,50.13,Chicago,United States,Carla Mendes
108707,2023-08-12,Jamie Walton,Bluetooth Speaker,Electronics,8,43.31,0.0,346.48,Sao Paulo,Brazil,Carla Mendes
104231,2024-06-27,Bryan Moore,Standing Desk,Furniture,1,468.52,0.0,468.52,Munich,Germany,David Kim
108911,2024-04-09,Rodney Evans,Air Fryer,Home & Kitchen,1,177.61,0.0,177.61,Paris,France,David Kim
100503,2024-11-10,Troy Mills,Notebook Set,Office Supplies,2,9.49,0.0,18.98,Vancouver,Canada,Elena Petrova
107046,2024-12-18,eric barker,Mechanical Keyboard,Electronics,3,58.56,0.0,175.68,Los Angeles,United States,Alice Carter
106650,2023-05-16,Amber Walker,Blender,Home & Kitchen,4,28.42,0.0,113.68,Munich,Germany,Brian Nguyen
107435,2024-12-30,Nancy Jennings,4K Monitor,Electronics,3,206.45,0.05,588.38,Berlin,Germany,George Okafor
105931,2024-11-11,Amy Ramirez,Camping Tent,Sports & Outdoors,7,223.99,0.1,1411.14,Toronto,Canada,Alice Carter
107569,2023-11-04,  LAURA HANEY  ,Winter Jacket,Apparel,3,101.76,0.1,274.75,Tokyo,Japan,Carla Mendes
109834,2023-07-19,Eric Thomas,Camping Tent,Sports & Outdoors,1,279.54,0.1,251.59,Rio de Janeiro,brazil,Julia Romano
103358,2024-11-06,Fred Smith,cotton t-shirt,Apparel,9,14.26,0.0,128.34,Berlin,Germany,  BRIAN NGUYEN  
100623,2024-03-01,,Air Fryer,Home & Kitchen,9,173.18,,1324.83,,India,  FARAH HADDAD  
104624,2024-01-08,Stephanie Manning,Wireless Mouse,Electronics,4,22.54,0.1,81.14,  HOUSTON  ,United States,David Kim
105624,2023-11-25,Theresa Clark,Cookware Set,Home & Kitchen,6,247.78,0.05,1412.35,Madrid,Spain,elena petrova
104478,2023-09-22,Lauren Carson,Standing Desk,Furniture,-10,385.9,0.1,3473.1,Mumbai,India,hana suzuki
107619,2023-11-16,Heather Fields,  BLENDER  ,Home & Kitchen,2,58.27,0.0,116.54,Berlin,Germany,Ivan Petrov
106127,2024-02-14,Courtney Chapman,Winter Jacket,Apparel,5,68.49,0.1,308.2,Sydney,Australia,Julia Romano
102286,2024-02-13,Kelly Lee,  WIRELESS MOUSE  ,Electronics,9,26.16,0.0,235.44,Houston,United States,  JULIA ROMANO  
109002,2023-07-22,Carla Jones,Laptop Stand,Office Supplies,2,21.22,0.2,33.95,Delhi,India,George Okafor
109378,2023-03-16,  JACKIE CLEMENTS  ,Printer Paper (Ream),Office Supplies,8,6.36,0.0,50.88,  LYON  ,France,Julia Romano
100006,2024-08-14,Patricia Rodriguez,Notebook Set,Office Supplies,10,13.29,0.2,106.32,Lyon,France,Alice Carter
106704,2023-12-30,Elizabeth Perkins,Water Bottle,Sports & Outdoors,4,11.82,0.0,47.28,  DELHI  ,India,Elena Petrova
105764,2024-07-17,David Lopez,Running Shoes,Apparel,5,118.87,0.0,594.35,los angeles,United States,Carla Mendes
103144,2023-04-29,nathan freeman,Cookware Set,Home & Kitchen,8,249.12,0.1,1793.66,Sao Paulo,brazil,David Kim
106269,2023-11-28,andrew avila,Camping Tent,Sports & Outdoors,1,131.96,0.1,118.76,  TORONTO  ,Canada,george okafor
101532,2024-05-02,Judy Baker,Winter Jacket,Apparel,6,161.56,0.1,872.42,Madrid,Spain,Farah Haddad
105122,2023-03-05,Nancy Evans MD,wireless mouse,Electronics,9,17.36,0.1,140.62,Tokyo,japan,Ivan Petrov
109940,2023-06-03,Karen Johnson,Bluetooth Speaker,Electronics,6,71.68,0.2,344.06,Melbourne,Australia,George Okafor
103437,2023-02-04,  JESSICA SMITH  ,Air Fryer,Home & Kitchen,10,143.29,0.2,1146.32,  BERLIN  ,Germany,George Okafor
105410,2024-12-25,David Carter,Water Bottle,Sports & Outdoors,6,10.94,0.15,55.79,manchester,United Kingdom,Ivan Petrov
109513,2024-08-19,Sarah Pittman,Cookware Set,Home & Kitchen,2,89.05,0.2,142.48,madrid,Spain,Julia Romano
105025,2023-03-04,  SAMANTHA ROBERTSON  ,Camping Tent,Sports & Outdoors,8,172.44,0.05,1310.54,Dubai,united arab emirates,Ivan Petrov
105522,2024-04-24,David Martinez,4K Monitor,Electronics,10,321.56,0.0,3215.6,tokyo,Japan,Julia Romano
102216,2024-11-21,Michael Brown,Camping Tent,Sports & Outdoors,3,224.89,0.05,640.94,Munich,  GERMANY  ,Ivan Petrov
107345,2024-11-13,laura griffin,  YOGA MAT  ,Sports & Outdoors,7,45.7,0.1,287.91,munich,Germany,Farah Haddad
105755,2023-07-14,Zachary Ferrell,Desk Lamp,Furniture,5,56.78,0.05,269.7,melbourne,  AUSTRALIA  ,Carla Mendes
101275,2023-01-26,Colin Terry,blender,Home & Kitchen,2,78.07,0.1,140.53,Madrid,spain,Hana Suzuki
105503,2023-09-17,Mr. Andrew Foster,Running Shoes,Apparel,7,88.41,0.0,618.87,Sydney,Australia,David Kim
102861,2024-03-11,Lindsey Walker,  NOTEBOOK SET  ,Office Supplies,6,5.42,0.0,32.52,Dubai,united arab emirates,Ivan Petrov
106065,2023-09-30,Holly Valentine,Printer Paper (Ream),Office Supplies,3,8.41,0.0,25.23,chicago,United States,Farah Haddad
100893,2023-09-26,Amanda Sullivan MD,Winter Jacket,Apparel,3,88.86,0.0,266.58,Munich,Germany,David Kim
104947,2023-09-25,  RUSSELL MURPHY  ,standing desk,Furniture,3,202.91,0.0,608.73,  OSAKA  ,Japan,Alice Carter
107923,2024-05-20,James Rivers,Water Bottle,Sports & Outdoors,9,14.27,0.0,128.43,Rio de Janeiro,Brazil,Elena Petrova
103977,2024-07-08,James Jefferson,Camping Tent,Sports & Outdoors,5,253.45,0.0,1267.25,Dubai,United Arab Emirates,David Kim
102192,2024-12-17,Elizabeth Fowler,Printer Paper (Ream),Office Supplies,9,8.68,0.0,78.12,Toronto,Canada,Alice Carter
105091,2024-06-19,Michael Miles,Coffee Maker,Home & Kitchen,7,59.36,0.05,394.74,New York,United States,Brian Nguyen
104423,2024-08-07,Aaron Wise,  BLUETOOTH SPEAKER  ,Electronics,6,40.24,0.0,241.44,  SYDNEY  ,australia,  HANA SUZUKI  
105762,2023-12-06,Jeffrey Johnson,bluetooth speaker,Electronics,4,86.99,0.0,347.96,Tokyo,  JAPAN  ,Ivan Petrov
101483,2024-10-25,Melissa Martinez,Blender,Home & Kitchen,8,72.42,0.0,579.36,Melbourne,Australia,  ALICE CARTER  
104909,2023-12-23,  SARAH BOOTH  ,Air Fryer,Home & Kitchen,2,118.88,0.15,202.1,Dubai,United Arab Emirates,  FARAH HADDAD  
106399,2024-05-19,David Reed,Winter Jacket,Apparel,8,205.84,0.05,1564.38,Chicago,United States,Julia Romano
102443,2023-08-14,  MEGAN YOUNG  ,  WIRELESS MOUSE  ,Electronics,6,18.13,0.0,108.78,Dubai,United Arab Emirates,  JULIA ROMANO  
109087,2024-03-17,Courtney Gonzalez,  STANDING DESK  ,Furniture,4,289.12,0.1,1040.83,Sao Paulo,Brazil,Elena Petrova
107188,2023-03-04,Jennifer Taylor,Desk Lamp,Furniture,5,27.14,0.15,115.34,  SYDNEY  ,Australia,  JULIA ROMANO  
108780,2023-11-26,Jason Williams,USB-C Charger,Electronics,6,41.99,0.0,251.94,Mumbai,India,Alice Carter
102586,2024-04-07,Kendra Wang DVM,Notebook Set,Office Supplies,4,10.29,0.15,34.99,Rio de Janeiro,Brazil,Alice Carter
102045,2024-01-31,Samantha Foster,Running Shoes,Apparel,10,75.8,0.0,758.0,New York,United States,  BRIAN NGUYEN  
102005,2024-11-08,Darlene Miller,mechanical keyboard,Electronics,1,101.24,0.2,80.99,Osaka,  JAPAN  ,  FARAH HADDAD  
101629,2024-12-30,Stephanie Elliott,standing desk,Furniture,2,491.28,0.0,982.56,Delhi,India,elena petrova
109669,2024-02-19,Susan Serrano,  CAMPING TENT  ,Sports & Outdoors,6,261.03,0.2,1252.94,Tokyo,japan,Brian Nguyen
107413,2023-06-03,Charles Lester,Coffee Maker,Home & Kitchen,4,117.84,0.1,424.22,Sao Paulo,Brazil,Julia Romano
103656,2024-11-05,Jordan Williams,Air Fryer,Home & Kitchen,7,82.32,0.1,518.62,melbourne,  AUSTRALIA  ,Hana Suzuki
109640,2024-06-29,Paula Brown,Cookware Set,Home & Kitchen,8,60.16,0.2,385.02,Chicago,United States,Carla Mendes
106616,2023-12-24,Nathan Nelson,Coffee Maker,Home & Kitchen,1,69.26,0.05,65.8,New York,United States,julia romano
104191,2024-06-14,Katherine Taylor,Running Shoes,Apparel,5,112.76,0.15,479.23,Paris,France,George Okafor
107462,2023-12-18,Susan Powers,Blender,Home & Kitchen,9,61.78,0.1,500.42,Dubai,United Arab Emirates,Julia Romano
103142,2024-10-18,Bianca Knapp,Air Fryer,Home & Kitchen,1,66.76,0.0,66.76,Chicago,United States,  JULIA ROMANO  
106257,2023-06-12,deborah campbell,  DESK LAMP  ,Furniture,1,21.32,0.2,17.06,Lyon,France,Hana Suzuki
109931,2024-02-19,Kathleen Robertson,Yoga Mat,Sports & Outdoors,5,26.53,0.2,106.12,Rio de Janeiro,  BRAZIL  ,Carla Mendes
109957,2023-01-19,Maria Brown,bluetooth speaker,Electronics,1,32.85,0.1,29.57,  HOUSTON  ,United States,Carla Mendes
104821,2023-11-04,samantha gardner,4K Monitor,Electronics,8,282.67,0.0,2261.36,Sydney,Australia,Alice Carter
109788,2023-07-08,Amber Wright,Air Fryer,Home & Kitchen,6,140.93,0.15,718.74,delhi,india,Elena Petrova
103166,2023-09-03,Chad Jones,Bluetooth Speaker,Electronics,1,68.64,0.0,68.64,Sao Paulo,Brazil,Farah Haddad
102308,2024-01-07,Sherry Tapia,Ballpoint Pens (Box),Office Supplies,2,4.3,0.15,7.31,Los Angeles,United States,Alice Carter
107251,2023-07-23,Carlos Ryan,Laptop Stand,Office Supplies,9,22.94,0.0,206.46,  RIO DE JANEIRO  ,Brazil,Carla Mendes
107761,2023-08-17,Sarah King,Coffee Maker,Home & Kitchen,5,73.04,0.0,365.2,Osaka,Japan,Alice Carter
106498,2023-09-04,Gregory King,  OFFICE CHAIR  ,Furniture,1,232.96,0.2,186.37,Sydney,Australia,Hana Suzuki
105029,2024-11-06,Curtis Taylor,  RUNNING SHOES  ,Apparel,4,85.84,0.05,326.19,Berlin,Germany,George Okafor
109301,2023-11-03,christopher rubio,air fryer,Home & Kitchen,4,57.28,0.1,206.21,  DELHI  ,India,Farah Haddad
106668,2023-01-08,Tina Sanders,standing desk,Furniture,7,215.73,0.1,1359.1,Berlin,Germany,  DAVID KIM  
107582,2023-11-24,Victoria Garcia,Office Chair,Furniture,3,192.56,0.0,577.68,paris,France,Julia Romano
101293,2023-12-11,Devon Flores,USB-C Charger,Electronics,10,26.57,0.0,265.7,  MUMBAI  ,  INDIA  ,Julia Romano
104702,2024-11-06,Renee Browning,Bluetooth Speaker,Electronics,5,45.57,0.2,182.28,Manchester,United Kingdom,George Okafor
105406,2024-12-09,Marie Christian,Office Chair,Furniture,6,136.1,0.1,734.94,Madrid,Spain,George Okafor
103842,2023-12-07,joseph cooper,Ballpoint Pens (Box),Office Supplies,7,3.36,0.0,23.52,  DUBAI  ,United Arab Emirates,Hana Suzuki
108207,2024-11-20,Kristy Bryan,Air Fryer,Home & Kitchen,5,97.22,0.0,486.1,Rio de Janeiro,Brazil,Elena Petrova
106336,2024-11-09,Robert Oconnell,Wireless Mouse,Electronics,9,12.26,0.0,110.34,Tokyo,Japan,brian nguyen
108148,2024-03-29,  LAURA HANEY  ,Cotton T-Shirt,Apparel,4,11.85,0.0,47.4,Barcelona,Spain,Brian Nguyen
102787,2023-08-29,Matthew Wright,Air Fryer,Home & Kitchen,10,99.69,0.0,996.9,london,United Kingdom,George Okafor
109517,2024-04-13,Shannon Rivera,Cotton T-Shirt,Apparel,9,24.84,0.0,223.56,Paris,France,alice carter
102184,2023-01-14,Krista Benton,Yoga Mat,Sports & Outdoors,9,20.67,0.0,186.03,Delhi,India,hana suzuki
105757,2024-11-19,Allison Hickman,coffee maker,Home & Kitchen,9,88.05,0.15,673.58,  RIO DE JANEIRO  ,Brazil,Alice Carter
107417,2023-03-30,claudia jordan,Office Chair,Furniture,8,108.85,0.0,870.8,Delhi,India,Julia Romano
102606,2023-12-18,Mrs. Virginia Daniels,Winter Jacket,Apparel,7,219.48,0.05,1459.54,  NEW YORK  ,  UNITED STATES  ,Carla Mendes
106088,2024-02-26,Kristen Rowe,Notebook Set,Office Supplies,8,14.94,0.0,119.52,Berlin,Germany,Farah Haddad
101440,2024-09-07,dawn mullins,Running Shoes,Apparel,8,103.43,0.2,661.95,Melbourne,Australia,Alice Carter
107633,2023-11-21,Alexander Collins,USB-C Charger,Electronics,8,27.67,0.0,221.36,Vancouver,  CANADA  ,Farah Haddad
109639,2023-01-01,Amy Silva,Desk Lamp,Furniture,9,42.44,0.0,381.96,Munich,germany,George Okafor
101366,2024-08-04,  STEPHANIE SALAZAR  ,Mechanical Keyboard,Electronics,1,104.8,0.0,104.8,  BARCELONA  ,Spain,Farah Haddad
100840,2024-02-22,Michael Miles,Notebook Set,Office Supplies,8,11.87,0.0,94.96,Delhi,India,  DAVID KIM  
103008,2024-03-06,joshua rice,Ballpoint Pens (Box),Office Supplies,2,7.92,0.15,13.46,sydney,  AUSTRALIA  ,David Kim
105700,2023-01-09,James Oconnor,Water Bottle,Sports & Outdoors,10,18.27,0.05,173.56,Rio de Janeiro,Brazil,Ivan Petrov
106822,2024-12-13,  LORI GUERRERO  ,Cookware Set,Home & Kitchen,7,141.39,0.05,940.24,Barcelona,Spain,Brian Nguyen
108749,2024-08-17,Patrick Moore,usb-c charger,Electronics,3,18.13,0.0,54.39,Dubai,United Arab Emirates,  GEORGE OKAFOR  
106151,2024-12-19,jorge stone,Blender,Home & Kitchen,1,83.78,0.05,79.59,Sydney,Australia,Farah Haddad
108914,2023-03-26,  KIMBERLY NGUYEN  ,Coffee Maker,Home & Kitchen,9,88.52,0.0,796.68,Manchester,United Kingdom,Carla Mendes
102345,2023-01-15,Sara Johnston,Camping Tent,Sports & Outdoors,9,281.84,0.0,2536.56,Manchester,United Kingdom,Brian Nguyen
100196,2024-02-04,Aimee Montoya,Camping Tent,Sports & Outdoors,9,196.54,0.1,1591.97,New York,United States,  GEORGE OKAFOR  
105562,2024-04-28,  ALLISON SMITH  ,camping tent,Sports & Outdoors,1,249.44,0.0,249.44,Mumbai,India,julia romano
109221,2023-04-16,Sarah King,  PRINTER PAPER (REAM)  ,Office Supplies,4,5.93,0.15,20.16,Sydney,Australia,carla mendes
107777,2023-07-07,  GLENN GALLEGOS  ,printer paper (ream),Office Supplies,4,11.26,0.0,45.04,Manchester,United Kingdom,David Kim
101560,2024-01-19,Deborah Campbell,Air Fryer,Home & Kitchen,9,70.26,0.0,632.34,mumbai,india,Carla Mendes
104431,2024-05-25,John Duncan,Desk Lamp,Furniture,9,24.54,0.15,187.73,New York,  UNITED STATES  ,  GEORGE OKAFOR  
100629,2024-07-23,Tina Taylor,ballpoint pens (box),Office Supplies,5,3.15,0.1,14.18,Mumbai,India,Carla Mendes
